datetime,predicted count using random forest classifier
30-12-2012 04:00,89
30-12-2012 05:00,62
30-12-2012 06:00,97
30-12-2012 07:00,43
30-12-2012 08:00,78
30-12-2012 09:00,71
30-12-2012 10:00,108
30-12-2012 11:00,103
30-12-2012 12:00,128
30-12-2012 13:00,100
30-12-2012 14:00,127
30-12-2012 15:00,80
30-12-2012 16:00,131
30-12-2012 17:00,65
30-12-2012 18:00,56
30-12-2012 19:00,101
30-12-2012 20:00,90
30-12-2012 21:00,40
30-12-2012 22:00,58
30-12-2012 23:00,74
31-12-2012 00:00,49
31-12-2012 01:00,49
31-12-2012 02:00,123
31-12-2012 03:00,238
31-12-2012 04:00,54
31-12-2012 05:00,75
31-12-2012 06:00,89
31-12-2012 07:00,85
31-12-2012 08:00,74
31-12-2012 09:00,46
31-12-2012 10:00,38
31-12-2012 11:00,138
31-12-2012 12:00,158
31-12-2012 13:00,130
31-12-2012 14:00,122
31-12-2012 15:00,141
31-12-2012 16:00,132
31-12-2012 17:00,112
31-12-2012 18:00,122
31-12-2012 19:00,128
31-12-2012 20:00,128
31-12-2012 21:00,85
31-12-2012 22:00,61
31-12-2012 23:00,20
